success,trial_type,trial_index,time_elapsed,internal_node_id,timeout,failed_images,failed_audio,failed_video,rt,stimulus,response,cue,associate,cue_duration,associate_duration,initial_jitter,cue_asso_jitter,animacy,style,instruction,instruction_text,prompt,instruction_duration,accurate,question_order,key,numbers,trial_accuracies,mean_accuracy,exp,subjectId,date
,retrieval-trial,313,2909088,0.0-313.0,,,,,3293.0,,,agitate,/static/object_pics/drawing_sea/seahorse.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,314,2911201,0.0-314.0,,,,,2111.0,"<p>In that last set of trials, you were correct 56% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,315,2912036,0.0-315.0,,,,,834.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,316,2922621,0.0-316.0,,,,,,,,deposit,/static/object_pics/picture_insect/butterfly.jpg,2000.0,7000.0,925.1244172289486,628.3326270565257,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,317,2933532,0.0-317.0,,,,,,,,dig,/static/object_pics/picture_sea/octopus.jpg,2000.0,7000.0,889.5181639705661,993.3541105734471,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,318,2944652,0.0-318.0,,,,,,,,touch,/static/object_pics/picture_electronic/calculator.jpg,2000.0,7000.0,651.1833943822629,1439.7925922704867,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,319,2955701,0.0-319.0,,,,,,,,locate,/static/object_pics/drawing_veggie/carrots.jpg,2000.0,7000.0,1486.3137203986862,535.8424213587742,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,320,2966117,0.0-320.0,,,,,,,,arrange,/static/object_pics/drawing_insect/beetle.jpg,2000.0,7000.0,585.8125540621812,802.0117662592625,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,321,2977589,0.0-321.0,,,,,,,,flash,/static/object_pics/drawing_mammal/rabbit.jpg,2000.0,7000.0,1299.4006369313101,1150.6823484787606,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,322,2988286,0.0-322.0,,,,,,,,explode,/static/object_pics/drawing_fruit/orange.jpg,2000.0,7000.0,1128.4316530623908,531.5762825313955,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,323,2999870,0.0-323.0,,,,,,,,build,/static/object_pics/drawing_clothe/sock.jpg,2000.0,7000.0,1295.415090086871,1260.6856827789925,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,324,3004374,0.0-324.0,,,,,4503.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,325,3024381,0.0-325.0,,,,,,,"['arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowleft', 'arrowleft', 'arrowright']",,,,,,,,,,,,,,,,"[70, 66, 8, 63, 89, 46, 56, 76, 29, 41, 45, 92, 12, 26, 86, 60, 8, 21, 44, 84, 4, 75, 14, 60, 34, 63, 48, 98, 81, 83]","[True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",1.0,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,326,3025286,0.0-326.0,,,,,903.0,"<p>In that last set of trials, you were correct 100% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,327,3027538,0.0-327.0,,,,,2250.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,328,3034822,0.0-328.0,,,,,3240.0,,,flash,/static/object_pics/drawing_mammal/rabbit.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,329,3040648,0.0-329.0,,,,,1473.0,,,touch,/static/object_pics/picture_electronic/calculator.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,330,3048034,0.0-330.0,,,,,3165.0,,,build,/static/object_pics/drawing_clothe/sock.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,331,3054256,0.0-331.0,,,,,1826.0,,,locate,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,332,3062035,0.0-332.0,,,,,3502.0,,,explode,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,333,3072101,0.0-333.0,,,,,5584.0,,,deposit,/static/object_pics/picture_insect/butterfly.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,334,3080574,0.0-334.0,,,,,4472.0,,,arrange,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,335,3086420,0.0-335.0,,,,,2011.0,,,dig,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,336,3091851,0.0-336.0,,,,,1254.0,,,touch,/static/object_pics/picture_electronic/calculator.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,337,3100692,0.0-337.0,,,,,4431.0,,,explode,/static/object_pics/drawing_fruit/orange.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,338,3106814,0.0-338.0,,,,,2433.0,,,locate,/static/object_pics/drawing_veggie/carrots.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,339,3113579,0.0-339.0,,,,,2394.0,,,flash,/static/object_pics/drawing_mammal/rabbit.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,340,3120773,0.0-340.0,,,,,2678.0,,,arrange,/static/object_pics/drawing_insect/beetle.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,341,3126638,0.0-341.0,,,,,1872.0,,,dig,/static/object_pics/picture_sea/octopus.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowright,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,342,3133268,0.0-342.0,,,,,2574.0,,,build,/static/object_pics/drawing_clothe/sock.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,343,3139357,0.0-343.0,,,,,2295.0,,,deposit,/static/object_pics/picture_insect/butterfly.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,344,3141156,0.0-344.0,,,,,1797.0,"<p>In that last set of trials, you were correct 38% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,345,3142592,0.0-345.0,,,,,1435.0,"
    <p>As you practiced earlier, you will first see an action verb in this part of the study. This will be followed by a plus sign, and then an object.<br>
    Your job is to create a vivid mental image involving the action verb and the object.<br>
    Once you have a clear association in mind, press the space bar to continue to the next trial.<br>
    <br>
    Please keep in mind that you will be asked later about the object's perceptual properties in addition to its meaning.
    <br>
    <img src=""/static/instructions_pics/encoding_pic.png"" height=""350px"">
    <br>
    Press the space bar when you are ready to start the task.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,346,3154366,0.0-346.0,,,,,,,,hop,/static/object_pics/drawing_sea/seaturtle.jpg,2000.0,7000.0,1339.0851140301186,1402.1649913026813,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,347,3164853,0.0-347.0,,,,,,,,press,/static/object_pics/picture_electronic/toaster.jpg,2000.0,7000.0,700.0253214769498,750.3965598753208,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,348,3175492,0.0-348.0,,,,,,,,include,/static/object_pics/drawing_electronic/radio.jpg,2000.0,7000.0,971.6802890999554,637.4154221053024,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,349,3186029,0.0-349.0,,,,,,,,give,/static/object_pics/picture_clothe/shirt.jpg,2000.0,7000.0,572.5953921065872,913.9452391545773,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,350,3197685,0.0-350.0,,,,,,,,discover,/static/object_pics/picture_mammal/antelope.jpg,2000.0,7000.0,1160.8576561557566,1462.4494568976247,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,351,3209086,0.0-351.0,,,,,,,,plant,/static/object_pics/picture_sea/eel.jpg,2000.0,7000.0,1482.4323229520437,894.277621549685,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,352,3219372,0.0-352.0,,,,,,,,allocate,/static/object_pics/drawing_insect/ladybug.jpg,2000.0,7000.0,713.0488948421272,534.8579113076826,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,encoding-trial,353,3229717,0.0-353.0,,,,,,,,deliver,/static/object_pics/picture_fruit/coconut.jpg,2000.0,7000.0,714.9153991531474,600.5093037713682,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,354,3233097,0.0-354.0,,,,,3379.0,"
    <p>Now, you will a series of numbers. <br>
    If the number is even, press the left arrow key. <br>
    If the number is odd, press the right arrow key.<br>
    <br>
    When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,number-parity-trial,355,3253100,0.0-355.0,,,,,,,"['arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowright', 'arrowright', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowleft', 'arrowright', 'arrowright', 'arrowright']",,,,,,,,,,,,,,,,"[3, 5, 15, 8, 35, 25, 46, 89, 74, 33, 49, 62, 31, 81, 78, 40, 60, 89, 35, 52, 7, 81, 72, 22, 58, 84, 19, 29, 79, 19]","[False, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True, True]",0.9655172413793104,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,356,3254442,0.0-356.0,,,,,1341.0,"<p>In that last set of trials, you were correct 97% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,357,3256220,0.0-357.0,,,,,1776.0,"
    <br>
    As you practiced earlier, you will now see an action verb that you were shown earlier. Your job is to bring back to mind the object
    that you imagined being involved with this word and to report information about the object's semantic or visual features.
    <br>
    A question screen presented before the action verb will indicate which feature you are to report on:
    <br>
    ""animate vs. inanimate"" or ""photo vs. drawing"".
    <br>
    Press the left arrow button for animate/photo or the right arrow button for inanimate/drawing.
    <br>
    If you forgot the object associated with the verb, press the down arrow.
    Please respond as quickly as possible, and use your dominant hand to make your responses.
    <br>
    <img src=""/static/instructions_pics/retrieval_pic.png"" height=""350px"">
    <br>When you read the first set of instructions, you may have created a vivid mental image involving the word ""find"" and a drawing of a dog.
    In these examples trials shown above, the correct response for the top row is ""animate"", whereas the correct response for the bottom row is ""drawing"".
    <br>When you are ready to begin, press the space bar.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,358,3265224,0.0-358.0,,,,,4826.0,,,include,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,inanimate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,359,3273111,0.0-359.0,,,,,3958.0,,,deliver,/static/object_pics/picture_fruit/coconut.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,360,3280365,0.0-360.0,,,,,2832.0,,,discover,/static/object_pics/picture_mammal/antelope.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,361,3285917,0.0-361.0,,,,,1544.0,,,plant,/static/object_pics/picture_sea/eel.jpg,10000.0,,,,animate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,362,3292946,0.0-362.0,,,,,3332.0,,,give,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,363,3298806,0.0-363.0,,,,,1742.0,,,hop,/static/object_pics/drawing_sea/seaturtle.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,364,3306706,0.0-364.0,,,,,3998.0,,,allocate,/static/object_pics/drawing_insect/ladybug.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,365,3311398,0.0-365.0,,,,,875.0,,,press,/static/object_pics/picture_electronic/toaster.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,366,3318594,0.0-366.0,,,,,2762.0,,,hop,/static/object_pics/drawing_sea/seaturtle.jpg,10000.0,,,,animate,drawing,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,367,3324723,0.0-367.0,,,,,2054.0,,,allocate,/static/object_pics/drawing_insect/ladybug.jpg,10000.0,,,,animate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,368,3331043,0.0-368.0,,,,,2294.0,,,plant,/static/object_pics/picture_sea/eel.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,369,3337458,0.0-369.0,,,,,2349.0,,,press,/static/object_pics/picture_electronic/toaster.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,370,3347475,0.0-370.0,,,,,6070.0,,,give,/static/object_pics/picture_clothe/shirt.jpg,10000.0,,,,inanimate,photo,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,371,3353480,0.0-371.0,,,,,1940.0,,,include,/static/object_pics/drawing_electronic/radio.jpg,10000.0,,,,inanimate,drawing,semantic,<p>animate (left)&emsp;&emsp;&emsp;&emsp;inanimate (right)<br><br>forgotten (down)</p>,,3000.0,False,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,372,3358577,0.0-372.0,,,,,701.0,,,deliver,/static/object_pics/picture_fruit/coconut.jpg,10000.0,,,,inanimate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,retrieval-trial,373,3365385,0.0-373.0,,,,,2444.0,,,discover,/static/object_pics/picture_mammal/antelope.jpg,10000.0,,,,animate,photo,perceptual,<p>photo (left)&emsp;&emsp;&emsp;&emsp;drawing (right)<br><br>forgotten (down)</p>,,3000.0,True,,arrowleft,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,374,3366741,0.0-374.0,,,,,1354.0,"<p>In that last set of trials, you were correct 63% of the time.<br> Press the space bar to continue. </p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
,html-keyboard-response,375,3378389,0.0-375.0,,,,,11646.0,"
    <p>Thank you for your participation!</p>
    The goal of this study is to replicate previous findings that the timing of responses in memory-dependent tasks
    is rhythmic in nature (compared to the timing of responses in memory-independent tasks).
    <br>
    Your participation will allow us to better understand how memory works.
    Please do not share this information with other potential participants.
    <br>
    Press the space bar to continue.</p>", ,,,,,,,,,,,,,,,,,,,MEM,MEM_0030,2022-12-08 04:36:51
